timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,cadence,fractional_cadence,temperature,timestamp_utc,timezone
2020-09-19 12:02:16+02:00,48.549571288749576,17.948443349450827,55.67132,220.60000000000002,220.60000000000002,36.208800000000004,36.208800000000004,122,84,,23,2020-09-19 10:02:16,Europe/Bratislava
2020-09-19 12:02:17+02:00,48.54954161681235,17.948309741914272,55.68169,221.0,221.0,36.1116,36.1116,123,94,,23,2020-09-19 10:02:17,Europe/Bratislava
2020-09-19 12:02:18+02:00,48.54951093904674,17.948178481310606,55.69201,221.20000000000005,221.20000000000005,36.0468,36.0468,123,94,,23,2020-09-19 10:02:18,Europe/Bratislava
2020-09-19 12:02:19+02:00,48.54947632178664,17.948049064725637,55.7023,221.39999999999998,221.39999999999998,35.7372,35.7372,124,93,,23,2020-09-19 10:02:19,Europe/Bratislava
2020-09-19 12:02:20+02:00,48.54944019578397,17.94792752712965,55.71214,221.60000000000002,221.60000000000002,35.2872,35.2872,124,92,,23,2020-09-19 10:02:20,Europe/Bratislava
2020-09-19 12:02:21+02:00,48.54940230958164,17.94781127013266,55.72168,221.60000000000002,221.60000000000002,35.0856,35.0856,124,92,,23,2020-09-19 10:02:21,Europe/Bratislava
2020-09-19 12:02:22+02:00,48.54936140589416,17.947697276249528,55.731199999999994,221.79999999999995,221.79999999999995,34.596,34.596,124,89,,23,2020-09-19 10:02:22,Europe/Bratislava
2020-09-19 12:02:23+02:00,48.549321340397,17.947581438347697,55.74083,222.0,222.0,35.6184,35.6184,124,75,,23,2020-09-19 10:02:23,Europe/Bratislava
2020-09-19 12:02:24+02:00,48.54927943088114,17.947466941550374,55.75053,222.20000000000005,222.20000000000005,37.9044,37.9044,124,98,,23,2020-09-19 10:02:24,Europe/Bratislava
2020-09-19 12:02:25+02:00,48.54923643171787,17.947345823049545,55.76072,222.20000000000005,222.20000000000005,40.0284,40.0284,124,102,,23,2020-09-19 10:02:25,Europe/Bratislava
2020-09-19 12:02:26+02:00,48.549190163612366,17.947206515818834,55.77223,222.20000000000005,222.20000000000005,41.0544,41.0544,124,108,,23,2020-09-19 10:02:26,Europe/Bratislava
2020-09-19 12:02:27+02:00,48.549141800031066,17.947054719552398,55.784639999999996,222.39999999999998,222.39999999999998,41.922,41.922,125,111,,23,2020-09-19 10:02:27,Europe/Bratislava
2020-09-19 12:02:28+02:00,48.549098214134574,17.946899821981788,55.797059999999995,222.60000000000002,222.60000000000002,43.257600000000004,43.257600000000004,125,100,,23,2020-09-19 10:02:28,Europe/Bratislava
2020-09-19 12:02:29+02:00,48.549054795876145,17.946740901097655,55.80973,222.60000000000002,222.60000000000002,44.0028,44.0028,126,101,,23,2020-09-19 10:02:29,Europe/Bratislava
2020-09-19 12:02:30+02:00,48.54901364073157,17.946576615795493,55.82271,222.60000000000002,222.60000000000002,44.6112,44.6112,127,95,,23,2020-09-19 10:02:30,Europe/Bratislava
2020-09-19 12:02:31+02:00,48.54897290468216,17.94640445150435,55.836220000000004,222.60000000000002,222.60000000000002,45.7308,45.7308,128,89,,23,2020-09-19 10:02:31,Europe/Bratislava
2020-09-19 12:02:32+02:00,48.54892881587148,17.946239998564124,55.84934,222.39999999999998,222.39999999999998,46.134,46.134,129,85,,23,2020-09-19 10:02:32,Europe/Bratislava
2020-09-19 12:02:33+02:00,48.5488810390234,17.946084178984165,55.86195,222.39999999999998,222.39999999999998,45.964800000000004,45.964800000000004,130,86,,23,2020-09-19 10:02:33,Europe/Bratislava
2020-09-19 12:02:34+02:00,48.54883334599435,17.945926934480667,55.87468,222.20000000000005,222.20000000000005,46.71360000000001,46.71360000000001,132,81,,23,2020-09-19 10:02:34,Europe/Bratislava
2020-09-19 12:02:35+02:00,48.54878322221339,17.945767175406218,55.88774,222.0,222.0,47.754000000000005,47.754000000000005,134,82,,23,2020-09-19 10:02:35,Europe/Bratislava
